manger_ID,First Name,Last Name,Team ID,Age,Date,End Date
4866,Michael,Hendrix,476,26,1955-04-21,1956-04-20
4867,Lindsey,Wright,284,47,1971-07-20,1972-07-19
4868,Stacey,Johnson,284,55,1996-02-15,1997-02-14
4869,David,Perry,307,34,1947-11-25,1948-11-24
4870,Brendan,Garcia,69,43,1961-02-27,1962-02-27
4871,Samantha,Ramos,381,22,1949-11-28,1950-11-28
4872,Ashley,Mckenzie,442,52,1959-11-17,1960-11-16
4873,Julie,Huerta,28,45,1951-10-01,1952-09-30
4874,Anthony,Bradley,30,27,1949-03-07,1950-03-07
4875,Michael,Paul,157,39,1996-01-03,1997-01-02
4876,Teresa,Martinez,324,54,1973-02-06,1974-02-06
4877,Paige,Davis,5,53,1993-04-09,1994-04-09
4878,Bradley,Miller,79,79,2012-06-23,2013-06-23
4879,Amanda,Lee,63,55,1998-01-23,1999-01-23
4880,Kathy,Ellis,449,60,1987-06-22,1988-06-21
4881,Jane,Stout,246,74,1950-08-05,1951-08-05
4882,James,Burns,427,19,1962-11-14,1963-11-14
4883,Lisa,Munoz,119,18,2001-04-05,2002-04-05
4884,Daniel,Bennett,223,37,2022-02-20,2023-02-20
4885,Robert,Rodriguez,416,76,1978-01-25,1979-01-25
4886,Sarah,Archer,331,26,1975-07-18,1976-07-17
4887,Tammy,Martin,4,26,1966-10-02,1967-10-02
4888,Albert,Pratt,137,21,2014-02-08,2015-02-08
4889,Pamela,Farmer,264,41,1990-10-05,1991-10-05
4890,William,Ellis,394,35,1946-05-12,1947-05-12
4891,Bianca,Arias,199,23,2006-03-02,2007-03-02
4892,Jennifer,Olson,274,42,1975-02-07,1976-02-07
4893,Kelly,Marshall,467,56,1988-08-06,1989-08-06
4894,Daniel,Taylor,450,58,1947-11-24,1948-11-23
4895,Melissa,Armstrong,43,55,1969-02-17,1970-02-17
4896,Natalie,Meyer,363,73,1963-05-02,1964-05-01
4897,Diane,Rose,304,39,1970-05-26,1971-05-26
4898,Christina,Knight,148,71,2007-07-28,2008-07-27
4899,Michael,Jones,129,50,1978-04-09,1979-04-09
4900,Sandra,Gonzalez,363,48,1989-06-23,1990-06-23
4901,William,Joyce,199,48,2010-09-10,2011-09-10
4902,Tracy,Walters,175,55,1986-04-03,1987-04-03
4903,Jacqueline,Guerrero,479,54,1990-11-17,1991-11-17
4904,James,Taylor,184,32,1982-02-02,1983-02-02
4905,Tina,Castillo,158,57,1997-04-30,1998-04-30
4906,Robert,Murray,396,26,2018-10-16,2019-10-16
4907,Emily,Martinez,228,41,1998-11-03,1999-11-03
4908,Richard,Russo,78,18,1956-09-06,1957-09-06
4909,Alexis,Nicholson,27,68,1973-04-14,1974-04-14
4910,Amy,Thomas,173,44,1987-08-29,1988-08-28
4911,Mark,Goodwin,178,27,2014-06-23,2015-06-23
4912,Mary,Levine,483,66,1980-08-22,1981-08-22
4913,Shannon,Reed,143,75,1982-07-26,1983-07-26
4914,Madeline,Davis,82,79,2008-01-22,2009-01-21
4915,Johnny,Lewis,274,77,1998-04-06,1999-04-06
4916,Jennifer,Lee,289,35,2014-10-22,2015-10-22
4917,Derrick,Thomas,398,37,1950-08-15,1951-08-15
4918,Robert,Castaneda,474,39,1953-05-24,1954-05-24
4919,Kevin,Howard,331,49,1982-10-26,1983-10-26
4920,Deanna,Long,171,38,2001-01-28,2002-01-28
4921,Laurie,Pierce,279,52,2014-09-22,2015-09-22
4922,Chelsea,Harvey,434,19,1971-05-09,1972-05-08
4923,Randall,Jackson,196,80,1989-07-11,1990-07-11
4924,Cassidy,Hurst,487,50,1957-10-27,1958-10-27
4925,Henry,Potts,316,21,2009-05-14,2010-05-14
4926,Robert,Fuentes,110,69,1956-01-13,1957-01-12
4927,Claudia,Carter,263,38,2003-10-12,2004-10-11
4928,Tanya,White,42,62,2008-06-25,2009-06-25
4929,Tonya,Lang,377,38,1950-11-08,1951-11-08
4930,Daniel,Haney,263,47,1974-11-20,1975-11-20
4931,Patricia,Hubbard,145,43,1974-02-19,1975-02-19
4932,Linda,Hopkins,57,64,1986-11-07,1987-11-07
4933,Kathy,Miller,230,61,1947-11-29,1948-11-28
4934,Shannon,Richards,452,62,1979-11-08,1980-11-07
4935,Samantha,Carpenter,114,24,2009-07-26,2010-07-26
4936,Christopher,Castro,500,26,2013-08-04,2014-08-04
4937,Suzanne,Anderson,131,37,2014-08-05,2015-08-05
4938,John,Graham,313,45,2021-02-06,2022-02-06
4939,Elizabeth,Carr,80,71,1994-06-10,1995-06-10
4940,Jeremy,Schultz,379,47,1992-03-18,1993-03-18
4941,Cynthia,Miller,435,57,1984-07-30,1985-07-30
4942,John,Keller,51,40,2018-06-06,2019-06-06
4943,Emily,Davis,43,25,1990-11-08,1991-11-08
4944,Paul,Daniels,238,51,2022-09-27,2023-09-27
4945,Megan,Jefferson,19,66,1967-09-24,1968-09-23
4946,James,Hurst,18,47,2013-01-03,2014-01-03
4947,Martin,Campbell,225,21,1995-09-19,1996-09-18
4948,Lisa,Williams,139,28,1998-05-31,1999-05-31
4949,Madison,Cooper,150,57,1957-11-19,1958-11-19
4950,Jason,Joseph,22,65,2018-05-13,2019-05-13
4951,Amber,Carr,344,21,2022-04-17,2023-04-17
4952,Ronald,Barnes,293,79,1970-03-08,1971-03-08
4953,Katherine,Phillips,243,76,1979-04-17,1980-04-16
4954,Amber,Guerrero,178,62,1964-01-19,1965-01-18
4955,Donna,Rodriguez,274,19,1960-09-17,1961-09-17
4956,Heather,Wang,285,36,2009-07-30,2010-07-30
4957,Jessica,Fischer,398,75,1999-09-21,2000-09-20
4958,Jonathan,Freeman,477,52,1986-10-11,1987-10-11
4959,Shannon,Robinson,224,79,1997-09-09,1998-09-09
4960,Earl,Jackson,103,64,2007-06-12,2008-06-11
4961,Ashley,Elliott,258,48,1961-02-18,1962-02-18
4962,Justin,Salas,275,64,2009-03-20,2010-03-20
4963,Tina,Cook,225,40,1955-03-05,1956-03-04
4964,Kelly,Greer,157,55,1947-01-08,1948-01-08
4965,Kathy,Lopez,272,24,1978-07-02,1979-07-02
4966,Jacob,Delgado,258,46,1954-01-28,1955-01-28
4967,Michele,Wagner,62,65,1993-07-30,1994-07-30
4968,Martin,Carlson,48,56,1949-08-17,1950-08-17
4969,April,Sullivan,283,47,1949-07-24,1950-07-24
4970,Danielle,Brown,296,49,2020-06-25,2021-06-25
4971,Patricia,Medina,376,18,1964-03-31,1965-03-31
4972,Emily,Russell,86,69,1987-08-24,1988-08-23
4973,Daniel,Cortez,178,59,1955-02-28,1956-02-28
4974,Andrew,Hamilton,447,26,1982-01-13,1983-01-13
4975,Stacy,Cole,391,56,2020-07-09,2021-07-09
4976,Jacqueline,Fowler,439,58,2016-09-04,2017-09-04
4977,Jessica,Richard,216,71,1962-08-17,1963-08-17
4978,Cody,Contreras,395,52,2017-05-03,2018-05-03
4979,Jennifer,Li,63,20,2007-05-08,2008-05-07
4980,Joann,Crane,42,38,1995-07-01,1996-06-30
4981,Heather,Palmer,282,75,1991-04-23,1992-04-22
4982,Chad,Rice,415,44,2012-09-02,2013-09-02
4983,Kaitlin,Porter,136,29,1982-04-27,1983-04-27
4984,Nicole,Hayes,432,56,2014-09-29,2015-09-29
4985,Alexandra,Ortiz,419,59,2001-11-25,2002-11-25
4986,Angela,Rice,475,75,1947-03-23,1948-03-22
4987,Michele,Butler,459,52,1952-05-28,1953-05-28
4988,Lisa,Rodgers,410,65,2015-01-13,2016-01-13
4989,Nicole,Patrick,45,20,1975-07-19,1976-07-18
4990,Brandy,Young,396,33,1987-09-17,1988-09-16
4991,Zachary,Mullen,72,58,2018-02-09,2019-02-09
4992,Leah,Morales,72,61,2013-09-01,2014-09-01
4993,Edwin,Walker,244,58,2005-06-09,2006-06-09
4994,Patrick,Doyle,55,44,1946-09-30,1947-09-30
4995,John,Freeman,330,46,2000-09-02,2001-09-02
4996,Justin,Arellano,248,77,1957-11-24,1958-11-24
4997,Jose,Jenkins,250,67,1968-01-27,1969-01-26
4998,Diamond,Morales,264,43,1978-07-30,1979-07-30
4999,Mark,Espinoza,214,55,1984-09-26,1985-09-26
5000,Micheal,Dunn,145,37,2022-04-16,2023-04-16
5001,Michelle,Banks,453,73,2015-07-11,2016-07-10
5002,Timothy,Wong,429,66,2014-06-30,2015-06-30
5003,Nicole,White,244,46,2018-11-04,2019-11-04
5004,Andrew,Wilson,114,66,1972-01-08,1973-01-07
5005,John,Garrett,178,33,2000-01-24,2001-01-23
5006,Connie,Simpson,136,23,1960-07-27,1961-07-27
5007,Lisa,Lee,441,24,2015-08-16,2016-08-15
5008,Kevin,Lindsey,394,61,1946-06-22,1947-06-22
5009,Benjamin,James,42,34,1955-09-21,1956-09-20
5010,Arthur,Merritt,144,52,2022-02-19,2023-02-19
5011,Lauren,Brooks,7,76,1968-09-10,1969-09-10
5012,Laura,Guzman,132,36,1995-01-08,1996-01-08
5013,Matthew,Long,158,39,2001-03-06,2002-03-06
5014,Jonathan,Leonard,211,73,2013-06-07,2014-06-07
5015,James,Martinez,392,42,1985-01-10,1986-01-10
5016,Jessica,Anderson,135,56,1969-02-11,1970-02-11
5017,Heather,Sullivan,18,55,1988-11-12,1989-11-12
5018,Michael,Zamora,278,28,2019-02-08,2020-02-08
5019,Christopher,Fry,141,35,1978-10-03,1979-10-03
5020,Luke,Bates,53,45,2011-10-03,2012-10-02
5021,Dana,Lee,58,50,1995-05-22,1996-05-21
5022,Ann,Holt,36,26,1984-03-03,1985-03-03
5023,Michelle,Clements,367,24,1977-02-04,1978-02-04
5024,Charles,Browning,361,18,2009-05-20,2010-05-20
5025,Christina,Martinez,480,67,1972-09-06,1973-09-06
5026,William,Cooper,15,58,1984-07-27,1985-07-27
5027,Andrea,Gallagher,209,47,1956-03-21,1957-03-21
5028,Austin,Wells,219,18,1963-06-20,1964-06-19
5029,Amanda,Barnes,150,57,2002-04-14,2003-04-14
5030,Mark,Harris,235,20,1948-08-13,1949-08-13
5031,Christopher,Torres,54,34,1975-04-25,1976-04-24
5032,Sarah,Arellano,409,58,1982-02-14,1983-02-14
5033,Matthew,Griffin,66,46,1990-07-20,1991-07-20
5034,Joseph,Stewart,451,32,2011-09-14,2012-09-13
5035,Gregory,Jordan,151,42,1980-04-07,1981-04-07
5036,Laura,Powell,235,64,1991-01-16,1992-01-16
5037,Todd,Johnson,226,48,2007-03-25,2008-03-24
5038,Daniel,Chambers,147,60,2013-04-10,2014-04-10
5039,Edward,Cole,166,19,2021-04-15,2022-04-15
5040,Lee,Mccoy,37,73,1958-10-24,1959-10-24
5041,Tiffany,Davis,373,20,2008-01-14,2009-01-13
5042,Kimberly,Walker,287,78,2004-02-17,2005-02-16
5043,Victor,Gregory,254,59,1978-07-26,1979-07-26
5044,Madison,Rodriguez,229,34,1975-11-19,1976-11-18
5045,Sara,Donaldson,265,24,2022-08-20,2023-08-20
5046,Raymond,Hall,336,56,1988-11-11,1989-11-11
5047,Christopher,Stafford,298,60,1999-03-12,2000-03-11
5048,Jeffrey,Welch,393,56,2001-07-22,2002-07-22
5049,Carolyn,Williams,210,50,1947-05-28,1948-05-27
5050,Joseph,Cruz,232,24,2018-03-08,2019-03-08
5051,Mark,Taylor,299,72,1956-09-27,1957-09-27
5052,Jody,Stokes,79,53,1975-01-11,1976-01-11
5053,Gabriel,Martinez,111,56,1990-07-08,1991-07-08
5054,Mark,King,281,52,1988-02-11,1989-02-10
5055,Robert,Rhodes,33,48,1977-04-21,1978-04-21
5056,Lauren,Hutchinson,405,70,1999-04-19,2000-04-18
5057,Crystal,Gentry,27,27,1971-03-09,1972-03-08
5058,Timothy,Rhodes,162,27,1976-02-14,1977-02-13
5059,Jeffrey,Perez,468,58,1990-01-12,1991-01-12
5060,Steven,Smith,306,53,2004-11-21,2005-11-21
5061,William,Wallace,117,30,2009-09-13,2010-09-13
5062,David,Coleman,27,70,1956-05-12,1957-05-12
5063,Robert,Lewis,358,21,1960-03-14,1961-03-14
5064,Linda,Montoya,145,64,1952-06-14,1953-06-14
5065,Carrie,Hart,454,23,1977-10-17,1978-10-17
5066,Crystal,Meza,500,68,2001-02-09,2002-02-09
5067,Dana,King,493,45,2000-10-20,2001-10-20
5068,Kristen,Lynch,261,39,1946-07-18,1947-07-18
5069,David,Copeland,162,79,1988-04-28,1989-04-28
5070,Rebecca,Griffith,74,45,2004-09-08,2005-09-08
5071,Billy,Dennis,128,62,2013-06-08,2014-06-08
5072,Carla,Thompson,433,29,1994-10-29,1995-10-29
5073,John,Gutierrez,378,27,2015-05-05,2016-05-04
5074,Donald,Maldonado,330,30,1988-10-27,1989-10-27
5075,Jeremy,Gutierrez,96,21,1954-08-20,1955-08-20
5076,Sheryl,Walton,413,32,1988-01-06,1989-01-05
5077,Jessica,Hill,405,30,1967-01-20,1968-01-20
5078,Luis,Stewart,385,20,2023-03-03,2024-03-02
5079,Aaron,Pham,51,36,1971-04-22,1972-04-21
5080,Rachel,Wilson,228,26,1970-04-09,1971-04-09
5081,Tamara,Miller,112,69,1949-08-07,1950-08-07
5082,Beth,Smith,205,80,1961-11-23,1962-11-23
5083,Toni,Reyes,420,49,2019-05-16,2020-05-15
5084,Alejandro,Mcgrath,2,78,1960-04-22,1961-04-22
5085,Jenna,Prince,383,29,2020-02-19,2021-02-18
5086,Anthony,Mendoza,381,19,1957-11-25,1958-11-25
5087,Thomas,Arnold,342,57,1951-04-24,1952-04-23
5088,Brian,Lee,88,29,2016-07-16,2017-07-16
5089,Evelyn,Adams,281,26,2022-06-12,2023-06-12
5090,Keith,Rice,242,58,1986-09-28,1987-09-28
5091,Melissa,Sanders,398,39,1999-01-11,2000-01-11
5092,Susan,Weber,336,18,2013-09-02,2014-09-02
5093,Kimberly,Khan,252,78,2020-08-29,2021-08-29
5094,Kenneth,Mcknight,202,51,1975-09-20,1976-09-19
5095,Jennifer,Trevino,351,51,1991-03-14,1992-03-13
5096,Michael,Bray,258,33,1964-10-24,1965-10-24
5097,Daniel,Li,460,41,1958-08-23,1959-08-23
5098,Timothy,Johnson,146,30,1950-07-24,1951-07-24
5099,Sophia,Hernandez,101,52,2007-01-21,2008-01-21
5100,Robert,Vargas,145,52,1995-09-08,1996-09-07
5101,Carl,Robertson,496,27,1971-02-04,1972-02-04
5102,Reginald,Jordan,213,63,2011-03-25,2012-03-24
5103,Maria,Moran,254,59,2013-10-11,2014-10-11
5104,Teresa,Reed,197,25,1954-01-26,1955-01-26
5105,Christopher,Lewis,446,53,1976-05-05,1977-05-05
5106,Antonio,Mann,71,22,1990-05-18,1991-05-18
5107,Cassandra,Norman,136,32,1997-11-03,1998-11-03
5108,David,Garcia,117,62,1959-09-16,1960-09-15
5109,Steven,Lester,473,57,1984-07-26,1985-07-26
5110,Matthew,Adkins,284,57,1974-04-19,1975-04-19
5111,Shelly,Sanchez,7,76,1957-06-30,1958-06-30
5112,Jacqueline,Thomas,81,48,1985-05-17,1986-05-17
5113,Thomas,Allen,165,64,1981-11-25,1982-11-25
5114,Anthony,Rios,121,23,1973-03-07,1974-03-07
5115,John,Colon,230,34,2001-04-26,2002-04-26
5116,Amy,Mcdonald,361,80,1990-01-18,1991-01-18
5117,Bridget,Collins,127,54,1980-04-17,1981-04-17
5118,Anna,Jones,316,19,1981-04-06,1982-04-06
5119,Sara,Larson,487,46,1946-11-07,1947-11-07
5120,Lisa,Smith,433,60,1955-08-17,1956-08-16
5121,John,Diaz,130,43,1980-01-06,1981-01-05
5122,Brady,Stevenson,100,60,1993-11-15,1994-11-15
5123,Christopher,Hawkins,469,55,1960-05-31,1961-05-31
5124,Andrew,Bowen,463,78,1977-07-31,1978-07-31
5125,Kevin,Evans,354,30,2008-06-11,2009-06-11
5126,Henry,Holder,422,78,1965-09-19,1966-09-19
5127,David,Stevenson,415,29,1966-10-21,1967-10-21
5128,Charles,Ruiz,419,58,1993-01-26,1994-01-26
5129,Brent,Salazar,292,41,2023-06-22,2024-06-21
5130,Sean,Bell,286,50,1983-09-15,1984-09-14
5131,Rachael,Jones,177,33,1997-05-01,1998-05-01
5132,Daniel,Jackson,452,24,1962-08-16,1963-08-16
5133,Steven,Walker,213,49,1961-04-11,1962-04-11
5134,Heather,Nelson,9,68,2021-05-11,2022-05-11
5135,Charles,Simmons,146,71,1967-07-04,1968-07-03
5136,Craig,Barber,10,28,1981-03-17,1982-03-17
5137,Arthur,Zuniga,19,76,1987-09-10,1988-09-09
5138,Joseph,Lopez,293,67,1987-07-24,1988-07-23
5139,Dennis,Mckinney,170,77,1959-10-09,1960-10-08
5140,William,Mckee,218,32,1966-09-30,1967-09-30
5141,Brandon,Harding,406,54,1999-10-27,2000-10-26
5142,Cathy,Salinas,111,43,1973-01-17,1974-01-17
5143,Paula,Mercer,473,62,1970-04-25,1971-04-25
5144,John,Logan,395,71,1972-06-26,1973-06-26
5145,Patrick,Mason,134,78,1984-05-30,1985-05-30
5146,Yesenia,Jackson,101,32,2003-05-10,2004-05-09
5147,Virginia,Mendoza,12,65,2013-10-11,2014-10-11
5148,Jessica,Garcia,310,27,2003-02-05,2004-02-05
5149,Sarah,Brown,486,79,1952-11-16,1953-11-16
5150,James,Bishop,156,54,2013-02-04,2014-02-04
5151,Michael,Lawrence,367,18,1957-05-26,1958-05-26
5152,Kimberly,Robinson,191,51,1956-07-29,1957-07-29
5153,Sarah,Morgan,263,66,1985-07-08,1986-07-08
5154,Ronald,Williams,277,32,1978-01-25,1979-01-25
5155,Brandon,Gonzalez,366,33,2006-11-21,2007-11-21
5156,Jessica,Brown,107,56,1989-04-07,1990-04-07
5157,Luis,Ayala,254,70,1972-06-05,1973-06-05
5158,Matthew,Farmer,304,79,1976-06-07,1977-06-07
5159,Kim,Smith,230,51,1976-10-13,1977-10-13
5160,Lauren,Martinez,320,18,1983-07-06,1984-07-05
5161,Victor,Wright,398,37,1971-01-04,1972-01-04
5162,Kathy,Perez,119,26,2009-06-06,2010-06-06
5163,Natalie,Smith,474,69,1967-02-20,1968-02-20
5164,Rebecca,Freeman,192,19,1985-03-20,1986-03-20
5165,Brian,Gaines,131,42,1948-07-31,1949-07-31
5166,Rhonda,Neal,371,68,1952-03-18,1953-03-18
5167,Jacqueline,Larson,108,51,2006-08-24,2007-08-24
5168,Sandra,Maxwell,274,38,1967-10-31,1968-10-30
5169,Thomas,Flores,347,26,1961-08-06,1962-08-06
5170,Stephen,Mercer,247,19,1995-03-14,1996-03-13
5171,Lori,Hill,109,66,1972-07-21,1973-07-21
5172,David,Berry,366,31,2015-10-08,2016-10-07
5173,Justin,Clay,383,70,1952-10-24,1953-10-24
5174,Michael,Guerrero,157,65,1971-09-11,1972-09-10
5175,Jamie,Boyd,392,32,2007-11-08,2008-11-07
5176,Willie,Walker,372,18,1997-07-04,1998-07-04
5177,Kristin,Stevens,261,54,2011-07-16,2012-07-15
5178,Melissa,Oliver,396,55,1981-05-03,1982-05-03
5179,Michael,Day,93,43,2015-04-27,2016-04-26
5180,Stephanie,Hammond,259,70,1993-06-24,1994-06-24
5181,Melissa,Patterson,171,45,1995-02-22,1996-02-22
5182,James,Simon,181,74,1960-10-20,1961-10-20
5183,Steven,Austin,19,51,2005-01-11,2006-01-11
5184,Carol,Collins,455,59,1947-07-10,1948-07-09
5185,Carl,Wells,495,27,2019-03-08,2020-03-07
5186,Angela,Pratt,271,45,2019-11-02,2020-11-01
5187,Justin,Murray,497,37,2020-11-02,2021-11-02
5188,Corey,Barry,18,40,2020-07-18,2021-07-18
5189,Lisa,Lopez,68,33,2008-03-09,2009-03-09
5190,Keith,Freeman,470,57,1954-03-20,1955-03-20
5191,Kyle,Cunningham,421,48,2014-02-02,2015-02-02
5192,Jeffrey,Burke,82,77,1960-03-30,1961-03-30
5193,Molly,Morales,301,55,2012-11-27,2013-11-27
5194,Austin,Aguilar,91,64,1994-03-28,1995-03-28
5195,Kaitlyn,Gilbert,251,19,1960-10-26,1961-10-26
5196,Brian,Barr,332,24,1948-02-13,1949-02-12
5197,Raymond,Mcneil,477,35,1976-11-22,1977-11-22
5198,Deanna,Newman,57,70,1956-03-11,1957-03-11
5199,Melissa,Alvarez,297,47,1979-06-17,1980-06-16
5200,Matthew,Simmons,94,54,1982-04-18,1983-04-18
5201,William,Fuentes,437,74,2001-02-23,2002-02-23
5202,Robin,Hicks,393,53,1996-03-31,1997-03-31
5203,Chris,Evans,327,38,1992-04-07,1993-04-07
5204,Felicia,Martinez,475,58,1995-05-30,1996-05-29
5205,Lisa,Ferrell,256,51,1962-07-18,1963-07-18
5206,Cassidy,Castaneda,61,42,2019-09-27,2020-09-26
5207,Sharon,Bryant,245,30,2015-01-20,2016-01-20
5208,Christopher,Carney,179,20,1960-01-15,1961-01-14
5209,Amy,Green,462,31,1969-07-07,1970-07-07
5210,Denise,Smith,4,31,1990-02-26,1991-02-26
5211,Teresa,Hall,170,20,1967-03-10,1968-03-09
5212,Stephanie,Taylor,474,58,2002-01-06,2003-01-06
5213,Matthew,Yang,296,67,1998-06-21,1999-06-21
5214,Jennifer,Ellis,23,37,1955-06-11,1956-06-10
5215,Tony,Morgan,335,70,1994-06-23,1995-06-23
5216,Sandy,Lambert,115,40,1961-03-30,1962-03-30
5217,Johnathan,Miles,62,36,1996-07-11,1997-07-11
5218,William,Fisher,80,71,1946-03-14,1947-03-14
5219,Kim,Walters,221,71,2015-10-28,2016-10-27
5220,Beth,West,428,59,2022-03-16,2023-03-16
5221,Eileen,Johnson,243,20,1999-02-11,2000-02-11
5222,Tanya,Gomez,285,57,1991-03-20,1992-03-19
5223,Dean,Wright,69,79,1999-09-08,2000-09-07
5224,Thomas,Jimenez,279,20,2013-08-08,2014-08-08
5225,Alisha,Collins,383,64,1963-01-28,1964-01-28
5226,Monica,West,13,31,1959-05-04,1960-05-03
5227,Wendy,Smith,470,42,1954-08-05,1955-08-05
5228,Matthew,Nichols,325,43,1970-06-27,1971-06-27
5229,Kenneth,Yates,95,57,2021-05-23,2022-05-23
5230,Stephen,Ramirez,467,37,2000-09-09,2001-09-09
5231,Travis,Hawkins,213,20,1978-01-10,1979-01-10
5232,Sandra,Johnson,129,45,1957-02-27,1958-02-27
5233,Marcia,Rojas,173,65,1947-02-19,1948-02-19
5234,Stephanie,Stewart,18,70,1980-06-07,1981-06-07
5235,Lisa,Ortiz,303,60,1998-02-05,1999-02-05
5236,Ronald,Gomez,241,45,1995-02-17,1996-02-17
5237,Sabrina,Cantu,318,68,1983-10-16,1984-10-15
5238,Nicole,Reilly,135,66,1983-11-21,1984-11-20
5239,Rebecca,Carter,338,55,1992-01-22,1993-01-21
5240,Misty,Collier,376,71,1991-04-04,1992-04-03
5241,Albert,Harrison,213,35,1958-07-09,1959-07-09
5242,Michelle,Parks,120,34,1976-04-15,1977-04-15
5243,Jon,Carlson,236,75,1949-05-21,1950-05-21
5244,Katrina,Barton,491,29,2013-09-01,2014-09-01
5245,Richard,Stevens,111,57,1953-10-10,1954-10-10
5246,Jessica,Roberson,290,22,2005-02-10,2006-02-10
5247,Candace,Guzman,28,65,1986-01-10,1987-01-10
5248,Katie,Cook,117,44,2004-05-24,2005-05-24
5249,Rebecca,Brown,254,80,1957-03-27,1958-03-27
5250,Judy,Davis,228,54,1947-05-08,1948-05-07
5251,Darren,Johnson,126,37,1976-04-16,1977-04-16
5252,Andrea,Garcia,157,64,1946-04-23,1947-04-23
5253,Joseph,Ortiz,60,78,1946-09-11,1947-09-11
5254,Stephanie,Anderson,397,22,2001-06-30,2002-06-30
5255,John,Liu,94,38,2022-11-07,2023-11-07
5256,Nicole,Riggs,300,74,1947-11-27,1948-11-26
5257,Rachel,Jones,388,37,1984-10-02,1985-10-02
5258,Rachel,Lester,40,54,2014-07-13,2015-07-13
5259,Heather,Rowland,180,19,1953-07-09,1954-07-09
5260,Daniel,Rodriguez,104,36,2023-08-05,2024-08-04
5261,Ronald,Bishop,151,51,1989-10-09,1990-10-09
5262,Anthony,Todd,182,41,2021-03-19,2022-03-19
5263,Suzanne,Ramos,400,70,1990-10-28,1991-10-28
5264,Laurie,Chambers,197,52,1967-05-12,1968-05-11
5265,Debra,Kelly,239,71,2008-10-23,2009-10-23
5266,Penny,Davies,75,55,1981-10-04,1982-10-04
5267,Tiffany,Valencia,75,41,2023-02-04,2024-02-04
5268,Richard,Martin,204,62,2010-06-02,2011-06-02
5269,Christy,Holder,407,19,1966-06-11,1967-06-11
5270,Kristina,Mccullough,110,33,1968-02-23,1969-02-22
5271,Erik,Rogers,350,46,2001-10-11,2002-10-11
5272,Kimberly,Cruz,498,20,2013-06-03,2014-06-03
5273,Laura,Hall,414,26,2023-08-03,2024-08-02
5274,Justin,Hall,258,34,2009-05-04,2010-05-04
5275,Kristin,Madden,336,21,1958-06-29,1959-06-29
5276,Ashley,Nguyen,259,51,1952-10-05,1953-10-05
5277,Jordan,Guzman,283,19,2010-10-12,2011-10-12
5278,Erin,Castro,134,19,1976-09-15,1977-09-15
5279,Martha,Browning,479,44,1976-04-10,1977-04-10
5280,Nathaniel,Martin,293,58,1952-01-14,1953-01-13
5281,Robert,Davis,319,40,2017-05-13,2018-05-13
5282,Jeffrey,Garcia,137,57,1970-06-26,1971-06-26
5283,Stanley,Jones,392,31,1952-02-07,1953-02-06
5284,Bailey,Rice,46,27,1955-07-17,1956-07-16
5285,Jessica,Lopez,233,48,2006-02-01,2007-02-01
5286,Thomas,Roberts,389,27,1991-11-24,1992-11-23
5287,Jasmine,Smith,188,65,1952-09-30,1953-09-30
5288,Joseph,Jensen,321,68,2003-09-03,2004-09-02
5289,James,Johnson,336,25,2010-08-01,2011-08-01
5290,Leah,Obrien,107,62,1996-04-10,1997-04-10
5291,Patrick,Hart,196,68,1980-02-22,1981-02-21
5292,Daniel,Sanders,395,25,1956-05-05,1957-05-05
5293,Anna,Green,458,58,2019-05-04,2020-05-03
5294,Thomas,Gardner,142,20,1949-03-29,1950-03-29
5295,Daniel,Gentry,175,60,1954-05-13,1955-05-13
5296,Shelley,Hines,187,51,2014-02-25,2015-02-25
5297,Ashley,Douglas,91,54,2010-03-14,2011-03-14
5298,Anthony,Estes,197,73,1950-11-09,1951-11-09
5299,Michael,Young,489,18,2019-06-03,2020-06-02
5300,Megan,Smith,66,69,1950-07-17,1951-07-17
5301,Kyle,Fry,133,70,1990-05-23,1991-05-23
5302,Willie,Miller,435,42,2006-02-03,2007-02-03
5303,Brandon,Lopez,67,40,1947-03-02,1948-03-01
5304,Jason,Ross,312,39,2007-09-07,2008-09-06
5305,Jessica,Evans,210,59,2012-10-31,2013-10-31
5306,Rachel,Short,121,37,2023-11-30,2024-11-29
5307,Angela,Bowers,204,54,1948-09-22,1949-09-22
5308,Virginia,Miller,52,25,1946-11-20,1947-11-20
5309,Erica,Cannon,55,20,1978-07-18,1979-07-18
5310,Kimberly,Strong,164,77,1999-01-06,2000-01-06
5311,Anthony,Wall,354,63,1982-01-03,1983-01-03
5312,Joshua,Gordon,103,68,1977-02-23,1978-02-23
5313,Tonya,Lynch,332,79,1950-03-07,1951-03-07
5314,Tyler,Rollins,295,71,2007-02-15,2008-02-15
5315,Victor,Whitaker,465,55,1998-08-27,1999-08-27
5316,Thomas,Young,15,67,1979-08-12,1980-08-11
5317,Amy,Turner,490,41,1982-03-08,1983-03-08
5318,Melanie,Hines,95,48,2008-02-19,2009-02-18
5319,Benjamin,Nguyen,257,36,1947-11-08,1948-11-07
5320,Michael,Gregory,374,64,2004-06-20,2005-06-20
5321,Joe,Freeman,377,45,1965-10-30,1966-10-30
5322,Keith,Williams,421,44,1956-09-19,1957-09-19
5323,Michael,Henry,214,64,1975-08-13,1976-08-12
5324,Darren,Lester,407,41,2011-05-03,2012-05-02
5325,Shawn,Barry,436,67,1978-08-16,1979-08-16
5326,Randall,Petty,369,77,1979-11-02,1980-11-01
