manger_ID,First Name,Last Name,Team ID,Age,Date,End Date
1577,Kevin,Hale,245,53,2009-01-05,2010-01-05
1578,Victor,Davis,152,54,1989-03-12,1990-03-12
1579,Jason,Pierce,179,76,1975-06-17,1976-06-16
1580,Donald,Edwards,25,38,2003-08-30,2004-08-29
1581,Ernest,Jarvis,253,59,1946-10-11,1947-10-11
1582,Mario,Morgan,53,66,2019-03-06,2020-03-05
1583,Sharon,Wagner,383,34,1984-11-05,1985-11-05
1584,Amy,Hall,87,38,1967-05-15,1968-05-14
1585,Chelsea,Williamson,369,57,1949-02-28,1950-02-28
1586,Stacy,Nelson,164,51,1977-06-23,1978-06-23
1587,Justin,Merritt,293,62,2003-11-20,2004-11-19
1588,Anne,Smith,19,48,1973-07-04,1974-07-04
1589,Christopher,Cox,472,58,1991-05-05,1992-05-04
1590,Renee,Dixon,291,48,1989-08-31,1990-08-31
1591,Edward,Stewart,398,75,1996-11-01,1997-11-01
1592,William,Yang,402,59,1962-02-20,1963-02-20
1593,Frances,Arellano,216,57,1965-09-14,1966-09-14
1594,Zachary,Ramos,407,57,1959-01-08,1960-01-08
1595,Amanda,Johnson,336,65,1958-09-11,1959-09-11
1596,Amber,Porter,110,33,2010-09-29,2011-09-29
1597,Michael,Williams,25,25,1969-04-30,1970-04-30
1598,Heather,Ewing,281,53,1957-07-20,1958-07-20
1599,Robert,Hunt,297,46,1984-09-08,1985-09-08
1600,Marcus,Figueroa,155,55,1992-10-10,1993-10-10
1601,Michael,Franklin,279,46,2003-09-19,2004-09-18
1602,Daniel,Swanson,489,56,1994-04-23,1995-04-23
1603,Erin,Thompson,128,39,1985-09-14,1986-09-14
1604,Steven,Moore,12,40,1962-04-29,1963-04-29
1605,Barbara,Villa,268,35,1953-05-13,1954-05-13
1606,Ashley,Clark,477,50,1973-08-18,1974-08-18
1607,Renee,Rivera,76,39,2015-01-16,2016-01-16
1608,Frank,Huang,447,20,1973-11-15,1974-11-15
1609,Chad,Vazquez,260,76,1959-07-13,1960-07-12
1610,Andrew,Dominguez,109,48,1994-04-02,1995-04-02
1611,Joshua,Lopez,492,78,1952-08-03,1953-08-03
1612,Angel,Bates,6,49,1982-09-07,1983-09-07
1613,Bethany,Jones,190,75,2007-07-28,2008-07-27
1614,Douglas,Franco,358,20,1981-03-26,1982-03-26
1615,Mary,Stanton,32,64,2003-09-20,2004-09-19
1616,Jacqueline,Curtis,155,58,1990-05-12,1991-05-12
1617,Christina,George,283,50,1947-07-26,1948-07-25
1618,Steven,Obrien,393,49,1972-01-14,1973-01-13
1619,Judy,Callahan,378,74,1960-03-07,1961-03-07
1620,Scott,Chapman,250,27,1965-01-07,1966-01-07
1621,Chase,Kennedy,127,20,1993-07-20,1994-07-20
1622,Edgar,Williams,334,37,1983-11-30,1984-11-29
1623,Michael,Foster,357,72,1970-07-24,1971-07-24
1624,Alexander,Miller,389,38,1951-05-29,1952-05-28
1625,Douglas,Case,69,37,1985-07-09,1986-07-09
1626,Christopher,Woodard,116,77,1987-06-30,1988-06-29
1627,Timothy,Everett,244,56,2017-08-28,2018-08-28
1628,Amber,Cook,471,32,1962-03-01,1963-03-01
1629,Kristina,James,401,39,1961-04-01,1962-04-01
1630,Thomas,Brady,434,47,1956-07-29,1957-07-29
1631,Derek,Morris,435,76,1963-11-27,1964-11-26
1632,Robert,Bautista,397,77,2022-08-18,2023-08-18
1633,Sabrina,Reed,492,60,2015-08-22,2016-08-21
1634,Colin,Brown,196,43,1973-01-29,1974-01-29
1635,John,Johnson,43,58,2005-05-09,2006-05-09
1636,James,Barber,121,26,1979-05-09,1980-05-08
1637,Mason,Taylor,157,74,2013-01-25,2014-01-25
1638,Jonathan,Woods,482,65,1956-11-12,1957-11-12
1639,Kristen,Reese,172,48,1974-08-24,1975-08-24
1640,Albert,Meyer,48,76,1987-07-23,1988-07-22
1641,Kristina,Bates,124,62,2018-01-18,2019-01-18
1642,Nancy,Velazquez,83,42,1990-06-06,1991-06-06
1643,Angela,Fisher,77,78,2002-08-31,2003-08-31
1644,Brandon,Jimenez,384,52,1982-05-11,1983-05-11
1645,Angela,Jackson,219,49,1969-11-19,1970-11-19
1646,Alexandra,Barton,36,75,2014-05-26,2015-05-26
1647,Laura,Smith,117,76,2006-07-18,2007-07-18
1648,Eric,Jones,489,35,1956-07-29,1957-07-29
1649,Sharon,Brooks,365,43,1946-11-09,1947-11-09
1650,Eric,Miller,262,28,2001-05-08,2002-05-08
1651,Jamie,Gutierrez,140,75,1999-03-14,2000-03-13
1652,Joseph,Mason,241,56,1964-09-17,1965-09-17
1653,Joshua,Thompson,228,59,1996-05-29,1997-05-29
1654,Gregory,Chang,131,44,2020-08-05,2021-08-05
1655,Brittney,Edwards,88,69,1984-06-12,1985-06-12
1656,Robert,Owens,216,19,2016-06-17,2017-06-17
1657,Amanda,Dudley,350,52,1980-06-20,1981-06-20
1658,Heather,Gonzalez,23,52,1951-11-27,1952-11-26
1659,Jason,Hamilton,251,26,1964-03-11,1965-03-11
1660,Arthur,Romero,437,54,1981-05-24,1982-05-24
1661,Andrew,Duran,167,46,1998-07-06,1999-07-06
1662,Jamie,Wyatt,248,65,1966-03-22,1967-03-22
1663,Mark,Owens,325,38,1966-06-20,1967-06-20
1664,Madison,Malone,315,62,2018-11-05,2019-11-05
1665,Derrick,Williams,387,18,1969-05-03,1970-05-03
1666,Derek,Hill,294,63,2022-05-05,2023-05-05
1667,Adam,Thomas,85,40,2008-05-20,2009-05-20
1668,William,Mitchell,311,79,1970-03-26,1971-03-26
1669,Jasmine,Cole,441,19,1971-03-11,1972-03-10
1670,Cindy,Clark,382,74,1954-02-12,1955-02-12
1671,Elizabeth,Parker,37,41,1963-10-30,1964-10-29
1672,Darrell,Fleming,191,27,1957-03-21,1958-03-21
1673,Kelsey,Baker,256,60,1959-02-24,1960-02-24
1674,Melinda,Smith,423,65,1978-11-10,1979-11-10
1675,Marie,Taylor,208,64,2007-03-16,2008-03-15
1676,Kevin,Jackson,125,77,2012-04-04,2013-04-04
1677,Valerie,Burke,351,71,1979-11-28,1980-11-27
1678,Elijah,Brown,325,60,1982-07-18,1983-07-18
1679,Mandy,Lambert,238,31,1983-10-07,1984-10-06
1680,Nancy,Waters,397,56,1952-06-20,1953-06-20
1681,Jasmine,Evans,146,30,1970-01-12,1971-01-12
1682,Lauren,Meyer,92,32,2017-11-21,2018-11-21
1683,Thomas,Gaines,209,58,1973-05-11,1974-05-11
1684,Claudia,Miller,65,37,1965-07-09,1966-07-09
1685,Kayla,Robbins,48,21,2022-05-02,2023-05-02
1686,Benjamin,Miller,437,22,1993-06-01,1994-06-01
1687,Michelle,Young,263,65,2016-03-06,2017-03-06
1688,Shannon,Fuller,488,32,1965-08-04,1966-08-04
1689,Dylan,Lawrence,393,46,1946-03-19,1947-03-19
1690,Charles,Graham,356,50,1995-11-08,1996-11-07
1691,Sherry,Hoffman,117,37,2023-03-09,2024-03-08
1692,Trevor,Warren,169,29,1978-03-26,1979-03-26
1693,Kathy,Gregory,417,20,1978-05-08,1979-05-08
1694,Dylan,Irwin,49,80,1969-06-13,1970-06-13
1695,Stuart,Dominguez,218,80,1958-02-18,1959-02-18
1696,Tara,Mckinney,118,26,1975-10-06,1976-10-05
1697,Chad,Williams,394,26,1981-03-16,1982-03-16
1698,Cathy,Trujillo,460,69,1999-02-11,2000-02-11
1699,Angela,Hammond,228,56,1971-07-10,1972-07-09
1700,Melissa,Ford,53,20,1951-10-31,1952-10-30
1701,Daniel,Martinez,485,65,2021-01-04,2022-01-04
1702,Whitney,Ramirez,297,28,2013-02-16,2014-02-16
1703,Christopher,Stewart,103,75,1969-10-31,1970-10-31
1704,Stephen,Rogers,95,70,1956-09-06,1957-09-06
1705,Renee,Smith,123,73,2019-08-23,2020-08-22
1706,Patrick,Armstrong,63,20,1961-03-05,1962-03-05
1707,Joseph,Jackson,108,42,1987-02-11,1988-02-11
1708,Kimberly,Combs,352,21,1970-10-01,1971-10-01
1709,Daniel,Fuller,156,55,1960-01-24,1961-01-23
1710,Jeffrey,Morgan,295,37,1991-03-15,1992-03-14
1711,Candice,Adams,264,59,1970-07-14,1971-07-14
1712,Ryan,Wallace,61,74,2009-04-03,2010-04-03
1713,Lisa,Walls,404,36,1985-03-20,1986-03-20
1714,Brady,Marsh,47,33,1972-10-10,1973-10-10
1715,Amy,Hudson,274,47,2000-04-22,2001-04-22
1716,Michael,Taylor,60,77,1996-05-05,1997-05-05
1717,Wanda,Hawkins,491,71,1977-09-17,1978-09-17
1718,Kenneth,Clayton,495,36,1966-01-12,1967-01-12
1719,Mark,Blanchard,199,24,2001-07-17,2002-07-17
1720,Michael,Lee,141,24,2008-08-11,2009-08-11
1721,Mario,Meyers,220,57,1989-04-24,1990-04-24
1722,Adam,Lamb,97,41,2013-11-21,2014-11-21
1723,Michael,Skinner,85,36,1952-06-29,1953-06-29
1724,Cynthia,Oconnor,22,46,2012-09-12,2013-09-12
1725,Robert,Lucas,35,25,1974-03-07,1975-03-07
1726,Joseph,Andersen,481,36,1968-02-24,1969-02-23
1727,Tony,Sparks,276,33,2019-09-22,2020-09-21
1728,James,Hill,400,65,1977-10-20,1978-10-20
1729,Catherine,Day,284,70,2004-10-28,2005-10-28
1730,Kim,Andrews,41,62,1955-01-21,1956-01-21
1731,Angelica,Ray,430,60,1948-04-21,1949-04-21
1732,Christine,Ferrell,146,72,1968-07-07,1969-07-07
1733,Gary,Garner,466,48,1993-07-13,1994-07-13
1734,Wayne,Hansen,305,78,1979-09-11,1980-09-10
1735,Reginald,Best,189,21,2006-09-01,2007-09-01
1736,Tammy,Gomez,177,74,2006-10-15,2007-10-15
1737,Clinton,Marsh,67,37,1981-01-07,1982-01-07
1738,James,Thomas,394,55,1976-09-25,1977-09-25
1739,Kenneth,Allen,472,69,2003-01-30,2004-01-30
1740,Dana,Robinson,328,39,1961-10-22,1962-10-22
1741,Holly,Alvarado,372,70,2002-09-22,2003-09-22
1742,Ryan,Brown,124,71,2022-03-18,2023-03-18
1743,Natasha,George,455,37,1994-11-01,1995-11-01
1744,Cheryl,Farrell,427,72,1959-05-21,1960-05-20
1745,Cynthia,Armstrong,486,32,1996-09-03,1997-09-03
1746,Daniel,Torres,163,45,1966-05-04,1967-05-04
1747,Helen,Davis,204,71,2018-09-07,2019-09-07
1748,Steven,Peters,116,34,1960-07-14,1961-07-14
1749,Katherine,Tran,378,64,2004-03-23,2005-03-23
1750,Javier,White,249,33,1995-10-29,1996-10-28
1751,Christine,King,113,36,2020-08-20,2021-08-20
1752,Susan,Montgomery,72,48,1994-09-06,1995-09-06
1753,Barbara,Martinez,201,73,1957-07-28,1958-07-28
1754,Julia,Warren,156,80,1966-01-30,1967-01-30
1755,Jennifer,Lin,354,72,2011-09-04,2012-09-03
1756,Michael,Wood,84,41,1955-09-27,1956-09-26
1757,Christy,Edwards,231,36,1996-07-01,1997-07-01
1758,Bernard,Reyes,491,68,1967-05-17,1968-05-16
1759,Robert,Graves,185,34,2013-04-24,2014-04-24
1760,Gabriela,Warren,75,49,2009-05-01,2010-05-01
1761,Claire,Williams,43,33,2005-03-19,2006-03-19
1762,Shannon,Ayala,494,22,1974-04-04,1975-04-04
1763,Karen,Hernandez,487,18,1993-07-27,1994-07-27
1764,Kenneth,Hansen,355,43,1995-06-24,1996-06-23
1765,John,Diaz,496,59,2008-05-09,2009-05-09
1766,Abigail,Curtis,376,51,1978-10-18,1979-10-18
1767,Tracy,Foster,378,28,2004-04-14,2005-04-14
1768,Brian,Keller,288,39,1954-08-10,1955-08-10
1769,Todd,Allen,380,30,1977-10-12,1978-10-12
1770,Jeremy,Howard,471,73,1956-11-04,1957-11-04
1771,Carl,Leach,141,23,1960-04-04,1961-04-04
1772,Madeline,Miller,452,59,2020-05-11,2021-05-11
1773,Janice,Patel,297,61,1997-03-15,1998-03-15
1774,Walter,Hayes,122,43,1949-09-17,1950-09-17
1775,Brandon,Ferguson,147,23,1960-02-14,1961-02-13
1776,Jessica,Brown,291,18,2002-05-06,2003-05-06
1777,Thomas,Brown,280,52,1972-10-16,1973-10-16
1778,Kurt,Smith,284,73,2020-10-25,2021-10-25
1779,Kyle,Nelson,264,65,1997-11-27,1998-11-27
1780,Micheal,Freeman,459,71,1956-02-04,1957-02-03
1781,Thomas,Wade,270,45,2011-05-24,2012-05-23
1782,Kristen,Nguyen,411,58,1946-07-27,1947-07-27
1783,Holly,Lee,287,39,1990-08-07,1991-08-07
1784,Jocelyn,Leon,126,73,1978-04-20,1979-04-20
1785,Willie,Hernandez,40,52,1976-02-03,1977-02-02
1786,Karen,Park,180,19,1960-07-25,1961-07-25
1787,Terri,Weber,398,62,1960-01-06,1961-01-05
1788,Jeffrey,Brandt,48,73,2013-09-18,2014-09-18
1789,Robert,Brown,271,33,1950-01-02,1951-01-02
1790,Allison,Novak,12,40,1978-09-10,1979-09-10
1791,Charlotte,Bond,101,19,1986-08-19,1987-08-19
1792,Jo,Horton,264,44,1966-01-21,1967-01-21
1793,Rachel,Moran,497,71,2020-10-24,2021-10-24
1794,Kim,Maynard,43,45,2004-01-15,2005-01-14
1795,Joshua,Gilbert,415,69,1995-08-06,1996-08-05
1796,Alyssa,Henson,320,59,1965-04-07,1966-04-07
1797,Emily,Young,430,53,1982-01-09,1983-01-09
1798,Chad,Johnson,432,61,1958-07-19,1959-07-19
1799,Lisa,Miller,178,18,2006-05-21,2007-05-21
1800,Leslie,Lewis,115,62,1999-01-05,2000-01-05
1801,Christopher,Scott,492,55,1975-06-20,1976-06-19
1802,Claudia,Eaton,267,24,1997-11-06,1998-11-06
1803,Amy,Ramirez,258,63,1952-03-21,1953-03-21
1804,Martin,Duran,69,63,2000-03-10,2001-03-10
1805,Sandy,Scott,179,77,2010-03-26,2011-03-26
1806,Victoria,Johnson,437,27,1961-05-06,1962-05-06
1807,Andrew,Strickland,198,76,2014-11-28,2015-11-28
1808,John,Wood,140,26,1954-11-30,1955-11-30
1809,Suzanne,Patterson,83,54,2008-03-18,2009-03-18
1810,Dean,Garcia,121,42,2018-09-26,2019-09-26
1811,Elizabeth,Morton,102,64,1973-02-16,1974-02-16
1812,Deborah,Parker,242,67,2021-10-15,2022-10-15
1813,Amy,Cantrell,225,19,1990-03-15,1991-03-15
1814,Jay,Yu,51,69,2001-10-14,2002-10-14
1815,Robert,Nichols,197,28,1993-11-08,1994-11-08
1816,Ronald,Knight,250,24,1970-08-28,1971-08-28
1817,Amanda,Carr,333,38,1981-07-01,1982-07-01
1818,Brittany,Mendoza,250,24,2019-07-09,2020-07-08
1819,Jennifer,Mckinney,39,57,1977-09-05,1978-09-05
1820,Traci,Lopez,80,24,2016-10-07,2017-10-07
1821,Jerry,Gray,231,59,2007-06-27,2008-06-26
1822,Angela,Lester,379,48,2010-07-09,2011-07-09
1823,Arthur,Allen,270,53,1991-10-23,1992-10-22
1824,Steven,Kent,400,22,1962-09-08,1963-09-08
1825,Peter,Rollins,225,29,1964-07-28,1965-07-28
1826,Elizabeth,Werner,345,55,1989-07-03,1990-07-03
1827,Cynthia,Stone,260,46,1979-11-16,1980-11-15
1828,Joan,Watson,282,64,1976-04-05,1977-04-05
1829,Douglas,Mccormick,241,47,1987-10-20,1988-10-19
1830,Scott,Wilson,67,23,1996-11-10,1997-11-10
1831,Melinda,Payne,443,66,1966-10-06,1967-10-06
1832,Cameron,Gray,235,66,1976-11-11,1977-11-11
1833,Destiny,Randall,274,31,1966-07-05,1967-07-05
1834,Sarah,Garrison,3,53,1982-04-21,1983-04-21
1835,Leslie,Allen,47,43,1967-04-08,1968-04-07
1836,Robert,Woodward,425,30,2003-09-20,2004-09-19
1837,Brandon,Maldonado,498,65,2006-08-06,2007-08-06
1838,Jonathan,Ramos,362,36,1973-08-17,1974-08-17
1839,Erika,Wong,110,27,2016-10-19,2017-10-19
1840,Jennifer,Cabrera,23,27,1975-07-13,1976-07-12
1841,Joseph,Mccarty,92,26,1998-07-03,1999-07-03
1842,Sharon,Chapman,377,58,2000-04-25,2001-04-25
1843,Robert,French,299,58,1963-10-07,1964-10-06
1844,Brandon,Harris,228,69,1949-10-27,1950-10-27
1845,Justin,Hood,12,64,2006-04-26,2007-04-26
1846,Gregory,Garcia,465,25,1965-01-29,1966-01-29
1847,Tammy,Cole,167,28,1998-06-30,1999-06-30
1848,Lauren,Mejia,482,51,2014-03-27,2015-03-27
1849,Caroline,Phillips,65,74,1981-07-21,1982-07-21
1850,Brittany,Shaw,381,39,1995-08-11,1996-08-10
1851,Emily,Lee,217,36,2017-03-28,2018-03-28
1852,Maria,Rocha,470,28,1970-02-02,1971-02-02
1853,Audrey,Parker,421,70,1960-08-24,1961-08-24
1854,Gina,Rosales,41,39,1992-01-13,1993-01-12
1855,Shawna,Garner,493,63,1998-09-01,1999-09-01
1856,Ashley,Ross,42,66,1979-08-26,1980-08-25
1857,Joel,Moreno,120,58,1971-01-30,1972-01-30
1858,Rebecca,Hensley,131,25,1948-10-05,1949-10-05
1859,Mary,Ayala,345,55,1980-02-02,1981-02-01
1860,Jodi,Blanchard,260,24,2023-04-10,2024-04-09
1861,Paul,Moyer,184,29,1948-07-18,1949-07-18
1862,Shannon,Morales,263,77,1993-02-19,1994-02-19
1863,Robin,Cox,17,63,2008-05-14,2009-05-14
1864,Vanessa,Ford,123,80,1975-06-15,1976-06-14
1865,Joshua,Nguyen,373,32,1965-07-14,1966-07-14
1866,Natalie,Robinson,278,66,2005-03-02,2006-03-02
1867,Bryan,Rivers,409,59,2018-02-26,2019-02-26
1868,Theodore,Richmond,374,65,1948-02-26,1949-02-25
1869,Jesse,Powell,495,55,2015-11-12,2016-11-11
1870,Gail,Wilson,57,55,1965-10-09,1966-10-09
1871,Jeremy,Barker,185,67,1949-03-20,1950-03-20
1872,Michael,Wade,444,54,1970-03-18,1971-03-18
1873,Cole,Le,126,39,2002-09-18,2003-09-18
1874,David,Harris,359,31,2011-08-11,2012-08-10
1875,Thomas,Mack,468,61,1978-05-30,1979-05-30
1876,Douglas,Stewart,270,78,1962-01-18,1963-01-18
1877,Jamie,Harrison,52,31,1982-11-05,1983-11-05
1878,Michael,Wallace,324,22,1967-08-06,1968-08-05
1879,Steven,Jones,301,80,1981-01-03,1982-01-03
1880,Andrew,Riley,8,28,1973-07-06,1974-07-06
1881,Michael,Harding,340,36,2016-02-29,2017-02-28
1882,Ann,Cook,479,43,1983-08-24,1984-08-23
1883,William,Smith,317,71,1986-01-27,1987-01-27
1884,Jenna,Reed,282,66,1995-04-27,1996-04-26
1885,Angela,Green,304,78,1996-08-11,1997-08-11
1886,Curtis,Hall,424,50,1982-05-08,1983-05-08
1887,Cindy,Simpson,421,44,1959-03-18,1960-03-17
1888,William,Wu,60,37,1980-01-31,1981-01-30
1889,Joan,Marshall,488,62,1971-06-01,1972-05-31
1890,Gregory,Sexton,69,25,1951-07-23,1952-07-22
1891,Donna,Maldonado,400,67,1998-09-28,1999-09-28
1892,Anthony,Cole,69,19,1966-08-15,1967-08-15
1893,Tanya,Thompson,289,49,1972-11-19,1973-11-19
1894,Benjamin,Hanna,32,41,1986-11-24,1987-11-24
1895,Jose,Ramirez,136,27,1985-11-08,1986-11-08
1896,Laura,Smith,497,73,1974-09-07,1975-09-07
1897,Nathaniel,Hunter,30,51,1997-04-22,1998-04-22
1898,Jacqueline,Shelton,281,61,2012-05-18,2013-05-18
1899,David,Rhodes,275,70,2002-10-02,2003-10-02
1900,Vanessa,Scott,294,53,2018-01-20,2019-01-20
1901,Amber,Holder,102,76,1963-10-14,1964-10-13
1902,Michelle,Brown,119,21,2008-02-26,2009-02-25
1903,Jeanne,Kennedy,493,67,1995-05-17,1996-05-16
1904,Cody,Cummings,170,33,1951-07-21,1952-07-20
1905,Bradley,Smith,89,20,2007-01-14,2008-01-14
1906,Wanda,Cooper,259,39,2005-05-21,2006-05-21
1907,Michael,Lewis,419,72,1965-02-28,1966-02-28
1908,Samuel,Klein,465,57,1977-06-07,1978-06-07
1909,Jennifer,Lewis,493,67,2012-11-04,2013-11-04
1910,William,Perez,88,67,1991-07-19,1992-07-18
1911,George,Bishop,246,48,1995-03-04,1996-03-03
1912,Darryl,Mcneil,214,32,1968-08-22,1969-08-22
1913,Douglas,Hall,470,57,1968-03-28,1969-03-28
1914,Carl,Moran,14,57,2015-11-20,2016-11-19
1915,Kimberly,Miller,98,77,1970-08-07,1971-08-07
1916,Carol,Tate,264,34,1948-06-17,1949-06-17
1917,Mary,Moore,442,63,1980-09-16,1981-09-16
1918,Ashley,Green,273,22,1963-07-29,1964-07-28
1919,Michael,Campbell,298,75,1955-03-14,1956-03-13
1920,Bryan,Hughes,429,51,1953-06-05,1954-06-05
1921,Diana,Holmes,23,65,1953-04-12,1954-04-12
1922,Matthew,Hebert,225,66,2001-04-07,2002-04-07
1923,Lindsay,Murphy,360,43,1974-08-21,1975-08-21
1924,Brent,Smith,469,63,1955-09-02,1956-09-01
1925,Joshua,Walker,473,73,1978-06-26,1979-06-26
1926,Christopher,Daniels,452,30,2022-03-11,2023-03-11
1927,David,Andrade,470,20,1981-08-22,1982-08-22
1928,Nicholas,Callahan,303,37,1955-11-13,1956-11-12
1929,Amy,Moore,48,26,2014-08-02,2015-08-02
1930,Joyce,Martin,446,29,2020-09-26,2021-09-26
1931,Chelsea,Mclean,240,49,1992-07-12,1993-07-12
1932,Jennifer,Flores,449,29,2009-07-01,2010-07-01
1933,Philip,Townsend,226,23,1976-01-17,1977-01-16
1934,Susan,Watson,216,23,1950-01-09,1951-01-09
1935,Chad,Burnett,56,22,1968-06-18,1969-06-18
1936,Stephanie,Cole,494,46,1964-07-20,1965-07-20
1937,William,Sanders,295,72,2000-02-29,2001-02-28
1938,Patricia,Novak,265,71,1959-11-12,1960-11-11
1939,David,White,439,18,1946-11-25,1947-11-25
1940,Spencer,Spears,242,36,2015-06-03,2016-06-02
1941,Hannah,Gallegos,147,57,1982-10-24,1983-10-24
1942,Casey,Carter,427,26,1998-10-15,1999-10-15
1943,Christopher,Pierce,388,18,1980-10-01,1981-10-01
1944,David,Mitchell,493,31,2014-03-22,2015-03-22
1945,Ryan,Marshall,175,48,1953-07-19,1954-07-19
1946,Melissa,Hood,322,78,1948-06-14,1949-06-14
1947,Melinda,Davis,9,72,1995-02-22,1996-02-22
1948,Jonathan,Black,431,70,2007-02-24,2008-02-24
1949,Abigail,Thompson,481,20,1980-01-07,1981-01-06
1950,Kim,Walters,420,41,1995-01-19,1996-01-19
1951,Jessica,Brown,248,38,2000-10-01,2001-10-01
1952,Loretta,Morales,90,55,1997-06-18,1998-06-18
1953,Jennifer,Smith,497,61,1958-11-06,1959-11-06
1954,Teresa,Nelson,475,68,1975-09-06,1976-09-05
1955,Julie,Carey,458,39,1949-07-11,1950-07-11
1956,Melissa,Rose,48,36,1977-05-31,1978-05-31
1957,Stephanie,Kennedy,250,34,2015-11-09,2016-11-08
1958,Bernard,Walton,404,45,1952-03-12,1953-03-12
1959,Kelly,Miller,138,49,1963-10-20,1964-10-19
1960,Jon,Miller,330,33,1957-06-28,1958-06-28
1961,George,Anderson,310,80,1995-11-06,1996-11-05
1962,Mark,Lyons,215,19,1962-07-29,1963-07-29
1963,Larry,Smith,401,37,1967-01-08,1968-01-08
1964,Joshua,Grant,295,48,2015-03-13,2016-03-12
1965,Edward,Hubbard,264,55,1958-02-08,1959-02-08
1966,Brian,Jenkins,184,75,2014-01-23,2015-01-23
1967,Joshua,Bush,220,31,1979-06-15,1980-06-14
1968,Katherine,Flores,103,57,1981-05-15,1982-05-15
1969,Robert,Turner,144,32,1958-03-08,1959-03-08
1970,Julie,Lewis,240,71,1981-11-23,1982-11-23
1971,James,Lopez,277,55,1953-07-25,1954-07-25
1972,Janet,West,2,66,1993-09-23,1994-09-23
1973,Jennifer,Wade,312,74,2012-07-15,2013-07-15
1974,Meredith,Young,183,46,1952-01-13,1953-01-12
1975,Craig,Nelson,312,40,1986-10-25,1987-10-25
1976,Mark,Banks,264,52,1960-02-20,1961-02-19
1977,Malik,Kelley,89,55,1979-09-30,1980-09-29
1978,Greg,Butler,123,39,2019-11-03,2020-11-02
1979,Stephanie,Garrison,309,23,1976-06-14,1977-06-14
1980,Tracy,Burch,351,59,1957-06-28,1958-06-28
1981,Cheryl,Love,243,22,1965-11-25,1966-11-25
1982,Brian,Doyle,256,66,1995-08-13,1996-08-12
1983,Gina,Williams,395,35,1997-07-13,1998-07-13
1984,Ashley,Maldonado,379,59,1953-05-18,1954-05-18
1985,James,King,336,50,1983-11-04,1984-11-03
1986,Debra,Gonzales,102,43,1954-06-22,1955-06-22
1987,Amy,Wade,321,76,1997-03-15,1998-03-15
1988,Emily,Day,312,63,1994-09-03,1995-09-03
1989,Jonathan,Smith,77,61,1968-08-10,1969-08-10
1990,Cindy,Bowman,77,29,2008-10-25,2009-10-25
1991,Andrew,Valdez,283,18,1995-04-24,1996-04-23
1992,Anthony,Mccann,437,22,1974-05-13,1975-05-13
1993,Vanessa,Baker,469,42,1976-07-15,1977-07-15
1994,Cassie,Foster,498,31,1996-05-21,1997-05-21
1995,Paul,Farmer,182,60,1978-04-03,1979-04-03
1996,William,Watkins,14,33,1968-02-17,1969-02-16
1997,Daniel,Gould,437,43,1990-06-03,1991-06-03
1998,Angela,Kelly,85,54,2022-08-06,2023-08-06
1999,Kenneth,Smith,340,30,1959-04-22,1960-04-21
2000,Joshua,Trevino,278,57,1966-11-02,1967-11-02
2001,Kimberly,Mathews,431,35,1983-08-09,1984-08-08
2002,Misty,James,367,63,1987-08-27,1988-08-26
2003,Randy,Carney,136,51,1971-09-01,1972-08-31
2004,Carl,Fowler,68,41,2022-01-30,2023-01-30
2005,Amy,Avila,215,30,1962-05-14,1963-05-14
2006,Jonathan,Hall,415,57,2011-06-28,2012-06-27
2007,Tony,Stevens,41,61,2006-06-03,2007-06-03
2008,Michael,Stanton,213,51,2012-05-24,2013-05-24
2009,Dawn,Schroeder,85,49,1952-03-08,1953-03-08
2010,Nathaniel,Richmond,495,52,2012-07-12,2013-07-12
2011,Perry,Key,2,31,1983-01-08,1984-01-08
2012,Bradley,Allen,13,73,1994-05-26,1995-05-26
2013,Michael,Thompson,334,36,2020-10-16,2021-10-16
2014,Kayla,Reynolds,170,52,1956-06-03,1957-06-03
2015,Paul,Shepard,353,60,2013-01-30,2014-01-30
2016,Debra,Vega,448,25,1974-08-12,1975-08-12
2017,Lisa,Rojas,151,33,1994-03-04,1995-03-04
2018,Thomas,Thompson,277,42,2013-01-21,2014-01-21
2019,John,Richardson,462,43,2019-09-09,2020-09-08
2020,Erica,Jensen,489,28,1980-11-17,1981-11-17
2021,Karen,Parker,183,31,1981-02-17,1982-02-17
2022,Jesse,Lang,336,43,2009-11-11,2010-11-11
2023,Kenneth,Beard,386,52,1961-08-13,1962-08-13
2024,Gregory,Banks,215,36,2011-11-05,2012-11-04
2025,Anthony,Richardson,18,64,1980-03-01,1981-03-01
2026,Mary,Bell,19,25,1951-03-16,1952-03-15
2027,Miranda,Harris,492,61,1994-06-02,1995-06-02
2028,Mary,Gonzalez,396,50,1983-05-29,1984-05-28
2029,Matthew,Hill,24,71,1959-08-09,1960-08-08
2030,Samantha,Ballard,478,20,1996-08-09,1997-08-09
2031,Joshua,Bryant,12,53,1957-05-07,1958-05-07
2032,David,Smith,486,46,1991-02-16,1992-02-16
2033,Walter,Baldwin,368,77,1992-03-04,1993-03-04
2034,Jason,Garcia,173,51,1999-06-29,2000-06-28
2035,Denise,Ramirez,199,33,1966-07-21,1967-07-21
2036,Robert,Shelton,286,35,2010-11-01,2011-11-01
2037,Edward,Castillo,330,63,1960-09-29,1961-09-29
2038,Joy,Oliver,427,48,2021-06-08,2022-06-08
2039,Samuel,Norton,179,36,1978-02-16,1979-02-16
